id,source_2,trn,registry,cutoff,source_3
tri01429,ictrp,NCT04354701,ClinicalTrials.gov,2,ictrp
tri01430,ictrp,NCT04354766,ClinicalTrials.gov,2,ictrp
tri01431,ictrp,NCT04358926,ClinicalTrials.gov,2,ictrp
tri01432,ictrp,NCT04359212,ClinicalTrials.gov,2,ictrp
tri01433,ictrp,NCT04359602,ClinicalTrials.gov,2,ictrp
tri01434,ictrp,NCT04360122,ClinicalTrials.gov,2,ictrp
tri01435,ictrp,NCT04361032,ClinicalTrials.gov,2,ictrp
tri01436,ictrp,NCT04364815,ClinicalTrials.gov,2,ictrp
tri01437,ictrp,NCT04366765,ClinicalTrials.gov,2,ictrp
tri01438,ictrp,NCT04369456,ClinicalTrials.gov,2,ictrp
tri01439,ictrp,NCT04369820,ClinicalTrials.gov,2,ictrp
tri01440,ictrp,NCT04369859,ClinicalTrials.gov,2,ictrp
tri01441,ictrp,NCT04370171,ClinicalTrials.gov,2,ictrp
tri01442,ictrp,NCT04370288,ClinicalTrials.gov,2,ictrp
tri01442,auto,IRCT20191228045924N1,IRCT,2,auto
tri01443,ictrp,NCT04371302,ClinicalTrials.gov,2,ictrp
tri01444,ictrp,NCT04371367,ClinicalTrials.gov,2,ictrp
tri01445,ictrp,NCT04371406,ClinicalTrials.gov,2,ictrp
tri01446,ictrp,NCT04371510,ClinicalTrials.gov,2,ictrp
tri01447,ictrp,NCT04371562,ClinicalTrials.gov,2,ictrp
tri01448,ictrp,NCT04371601,ClinicalTrials.gov,2,ictrp
tri01449,ictrp,NCT04371679,ClinicalTrials.gov,2,ictrp
tri01450,ictrp,NCT04371835,ClinicalTrials.gov,2,ictrp
tri01451,ictrp,NCT04371848,ClinicalTrials.gov,2,ictrp
tri01452,ictrp,NCT04371965,ClinicalTrials.gov,2,ictrp
tri01453,ictrp,NCT04371978,ClinicalTrials.gov,2,ictrp
tri01454,ictrp,NCT04372030,ClinicalTrials.gov,2,ictrp
tri01455,ictrp,NCT04372082,ClinicalTrials.gov,2,ictrp
tri01456,ictrp,NCT04372472,ClinicalTrials.gov,2,ictrp
tri01457,ictrp,NCT04372576,ClinicalTrials.gov,2,ictrp
tri01458,ictrp,NCT04372602,ClinicalTrials.gov,2,ictrp
tri01459,ictrp,NCT04372680,ClinicalTrials.gov,2,ictrp
tri01460,ictrp,NCT04372693,ClinicalTrials.gov,2,ictrp
tri01461,ictrp,NCT04373005,ClinicalTrials.gov,2,ictrp
tri01462,ictrp,NCT04373109,ClinicalTrials.gov,2,ictrp
tri01463,ictrp,NCT04373148,ClinicalTrials.gov,2,ictrp
tri01464,ictrp,NCT04373213,ClinicalTrials.gov,2,ictrp
tri01465,ictrp,NCT04373291,ClinicalTrials.gov,2,ictrp
tri01465,auto,EUCTR2020-001888-90,EudraCT,2,auto
tri01466,ictrp,NCT04373382,ClinicalTrials.gov,2,ictrp
tri01467,ictrp,NCT04373486,ClinicalTrials.gov,2,ictrp
tri01468,ictrp,NCT04373824,ClinicalTrials.gov,2,ictrp
tri01469,ictrp,NCT04374058,ClinicalTrials.gov,2,ictrp
tri01470,ictrp,NCT04374071,ClinicalTrials.gov,2,ictrp
tri01471,ictrp,NCT04374123,ClinicalTrials.gov,2,ictrp
tri01472,ictrp,NCT04374149,ClinicalTrials.gov,2,ictrp
tri01473,ictrp,NCT04374422,ClinicalTrials.gov,2,ictrp
tri01474,ictrp,NCT04374474,ClinicalTrials.gov,2,ictrp
tri01475,ictrp,NCT04374487,ClinicalTrials.gov,2,ictrp
tri01476,ictrp,NCT04374539,ClinicalTrials.gov,2,ictrp
tri01477,ictrp,NCT04374552,ClinicalTrials.gov,2,ictrp
tri01478,ictrp,NCT04374695,ClinicalTrials.gov,2,ictrp
tri01479,ictrp,NCT04374903,ClinicalTrials.gov,2,ictrp
tri01480,ictrp,NCT04375176,ClinicalTrials.gov,2,ictrp
tri01481,ictrp,NCT04375202,ClinicalTrials.gov,2,ictrp
tri01481,auto,EUCTR2020-001475-33,EudraCT,2,auto
tri01482,ictrp,NCT04251871,ClinicalTrials.gov,2,ictrp
tri01483,ictrp,NCT04280705,ClinicalTrials.gov,2,ictrp
tri01483,auto,EUCTR2020-001052-18,EudraCT,2,auto
tri01483,auto,JPRN-jRCT2031190264,jRCT,2,auto
tri01483,auto,ISRCTN13035264,ISRCTN,2,auto
tri01484,ictrp,NCT04322513,ClinicalTrials.gov,2,ictrp
tri01485,ictrp,NCT04326790,ClinicalTrials.gov,2,ictrp
tri01485,auto,EUCTR2020-001455-40,EudraCT,2,auto
tri01486,ictrp,NCT04333225,ClinicalTrials.gov,2,ictrp
tri01487,ictrp,NCT04333355,ClinicalTrials.gov,2,ictrp
tri01488,ictrp,NCT04333732,ClinicalTrials.gov,2,ictrp
tri01488,auto,ISRCTN99916292,ISRCTN,2,auto
tri01489,ictrp,NCT04336332,ClinicalTrials.gov,2,ictrp
tri01490,ictrp,NCT04336774,ClinicalTrials.gov,2,ictrp
tri01491,ictrp,NCT04340232,ClinicalTrials.gov,2,ictrp
tri01492,ictrp,NCT04341441,ClinicalTrials.gov,2,ictrp
tri01493,ictrp,NCT04341870,ClinicalTrials.gov,2,ictrp
tri01494,ictrp,NCT04342806,ClinicalTrials.gov,2,ictrp
tri01495,ictrp,NCT04343898,ClinicalTrials.gov,2,ictrp
tri01496,ictrp,NCT04343989,ClinicalTrials.gov,2,ictrp
tri01497,ictrp,NCT04344041,ClinicalTrials.gov,2,ictrp
tri01497,auto,EUCTR2020-001602-34,EudraCT,2,auto
tri01498,ictrp,NCT04346082,ClinicalTrials.gov,2,ictrp
tri01499,ictrp,NCT04348071,ClinicalTrials.gov,2,ictrp
tri01500,ictrp,NCT04349098,ClinicalTrials.gov,2,ictrp
tri01500,auto,EUCTR2020-001411-25,EudraCT,2,auto
tri01501,ictrp,NCT04351906,ClinicalTrials.gov,2,ictrp
tri01502,ictrp,NCT04353141,ClinicalTrials.gov,2,ictrp
tri01503,ictrp,NCT04353583,ClinicalTrials.gov,2,ictrp
tri01504,ictrp,NCT04354610,ClinicalTrials.gov,2,ictrp
tri01505,ictrp,NCT04355637,ClinicalTrials.gov,2,ictrp
tri01505,auto,EUCTR2020-001616-18,EudraCT,2,auto
tri01506,ictrp,NCT04356885,ClinicalTrials.gov,2,ictrp
tri01507,ictrp,NCT04357314,ClinicalTrials.gov,2,ictrp
tri01508,ictrp,NCT04357990,ClinicalTrials.gov,2,ictrp
tri01509,ictrp,NCT04359121,ClinicalTrials.gov,2,ictrp
tri01510,ictrp,NCT04359927,ClinicalTrials.gov,2,ictrp
tri01511,ictrp,NCT04362969,ClinicalTrials.gov,2,ictrp
tri01512,ictrp,NCT04363008,ClinicalTrials.gov,2,ictrp
tri01513,ictrp,NCT04363216,ClinicalTrials.gov,2,ictrp
tri01514,ictrp,NCT04363437,ClinicalTrials.gov,2,ictrp
tri01515,ictrp,NCT04363593,ClinicalTrials.gov,2,ictrp
tri01516,ictrp,NCT04365972,ClinicalTrials.gov,2,ictrp
tri01517,ictrp,NCT04366934,ClinicalTrials.gov,2,ictrp
tri01518,ictrp,NCT04367207,ClinicalTrials.gov,2,ictrp
tri01519,ictrp,NCT04368637,ClinicalTrials.gov,2,ictrp
tri01520,ictrp,NCT04370015,ClinicalTrials.gov,2,ictrp
tri01521,ictrp,NCT04370678,ClinicalTrials.gov,2,ictrp
tri01522,ictrp,NCT04371250,ClinicalTrials.gov,2,ictrp
tri01523,ictrp,NCT04371640,ClinicalTrials.gov,2,ictrp
tri01524,ictrp,NCT04372004,ClinicalTrials.gov,2,ictrp
tri01525,ictrp,NCT04373161,ClinicalTrials.gov,2,ictrp
tri01526,ictrp,NCT04373889,ClinicalTrials.gov,2,ictrp
tri01527,ictrp,NCT04374019,ClinicalTrials.gov,2,ictrp
tri01528,ictrp,NCT04374032,ClinicalTrials.gov,2,ictrp
tri01529,ictrp,NCT04374045,ClinicalTrials.gov,2,ictrp
tri01530,ictrp,NCT04374097,ClinicalTrials.gov,2,ictrp
tri01531,ictrp,NCT04374110,ClinicalTrials.gov,2,ictrp
tri01532,ictrp,NCT04374279,ClinicalTrials.gov,2,ictrp
tri01533,ictrp,NCT04374370,ClinicalTrials.gov,2,ictrp
tri01534,ictrp,NCT04374617,ClinicalTrials.gov,2,ictrp
tri01535,ictrp,NCT04374838,ClinicalTrials.gov,2,ictrp
tri01536,ictrp,NCT04374942,ClinicalTrials.gov,2,ictrp
tri01536,auto,ISRCTN14326006,ISRCTN,2,auto
tri01537,ictrp,NCT04375137,ClinicalTrials.gov,2,ictrp
tri01538,ictrp,NCT04375644,ClinicalTrials.gov,2,ictrp
tri01539,ictrp,NCT04375748,ClinicalTrials.gov,2,ictrp
tri01540,ictrp,NCT04375774,ClinicalTrials.gov,2,ictrp
tri01541,ictrp,NCT04376398,ClinicalTrials.gov,2,ictrp
tri01542,ictrp,NCT04376515,ClinicalTrials.gov,2,ictrp
tri01543,ictrp,NCT04376593,ClinicalTrials.gov,2,ictrp
tri01544,ictrp,NCT04376710,ClinicalTrials.gov,2,ictrp
tri01545,ictrp,NCT04376788,ClinicalTrials.gov,2,ictrp
tri01546,ictrp,NCT04376853,ClinicalTrials.gov,2,ictrp
tri01547,ictrp,NCT04376905,ClinicalTrials.gov,2,ictrp
tri01548,ictrp,NCT04376944,ClinicalTrials.gov,2,ictrp
tri01549,ictrp,NCT04376996,ClinicalTrials.gov,2,ictrp
tri01550,ictrp,NCT04377035,ClinicalTrials.gov,2,ictrp
tri01551,ictrp,NCT04377074,ClinicalTrials.gov,2,ictrp
tri01552,ictrp,NCT04377308,ClinicalTrials.gov,2,ictrp
tri01553,ictrp,NCT04377412,ClinicalTrials.gov,2,ictrp
tri01554,ictrp,NCT04377425,ClinicalTrials.gov,2,ictrp
tri01555,ictrp,NCT04377464,ClinicalTrials.gov,2,ictrp
tri01556,ictrp,NCT04377477,ClinicalTrials.gov,2,ictrp
tri01557,ictrp,NCT04377503,ClinicalTrials.gov,2,ictrp
tri01558,ictrp,NCT04377581,ClinicalTrials.gov,2,ictrp
tri01559,ictrp,NCT04377646,ClinicalTrials.gov,2,ictrp
tri01560,ictrp,NCT04377750,ClinicalTrials.gov,2,ictrp
tri01561,ictrp,NCT04377763,ClinicalTrials.gov,2,ictrp
tri01562,ictrp,NCT04377802,ClinicalTrials.gov,2,ictrp
tri01563,ictrp,NCT04377815,ClinicalTrials.gov,2,ictrp
tri01564,ictrp,NCT04377997,ClinicalTrials.gov,2,ictrp
tri01565,ictrp,NCT04378244,ClinicalTrials.gov,2,ictrp
tri01566,ictrp,NCT04378257,ClinicalTrials.gov,2,ictrp
tri01567,ictrp,NCT04378452,ClinicalTrials.gov,2,ictrp
tri01568,ictrp,NCT04378595,ClinicalTrials.gov,2,ictrp
tri01569,ictrp,NCT04378829,ClinicalTrials.gov,2,ictrp
tri01570,ictrp,NCT04378881,ClinicalTrials.gov,2,ictrp
tri01571,ictrp,NCT04379037,ClinicalTrials.gov,2,ictrp
tri01572,ictrp,NCT04379089,ClinicalTrials.gov,2,ictrp
tri01573,ictrp,NCT04379154,ClinicalTrials.gov,2,ictrp
tri01574,ictrp,NCT04379232,ClinicalTrials.gov,2,ictrp
tri01575,ictrp,NCT04379245,ClinicalTrials.gov,2,ictrp
tri01576,ictrp,NCT04379297,ClinicalTrials.gov,2,ictrp
tri01577,ictrp,NCT04379336,ClinicalTrials.gov,2,ictrp
tri01578,ictrp,NCT04379440,ClinicalTrials.gov,2,ictrp
tri01579,ictrp,NCT04379466,ClinicalTrials.gov,2,ictrp
tri01580,ictrp,NCT04379479,ClinicalTrials.gov,2,ictrp
tri01581,ictrp,NCT04379518,ClinicalTrials.gov,2,ictrp
tri01582,ictrp,NCT04379661,ClinicalTrials.gov,2,ictrp
tri01583,ictrp,NCT04380519,ClinicalTrials.gov,2,ictrp
tri01584,ictrp,NCT04380870,ClinicalTrials.gov,2,ictrp
tri01585,ictrp,NCT04380948,ClinicalTrials.gov,2,ictrp
tri01586,ictrp,ISRCTN87832712,ISRCTN,2,ictrp
tri01587,ictrp,ISRCTN20867558,ISRCTN,2,ictrp
tri01588,ictrp,ISRCTN97041334,ISRCTN,2,ictrp
tri01589,ictrp,ISRCTN10666798,ISRCTN,2,ictrp
tri01590,ictrp,ChiCTR2000033003,ChiCTR,2,ictrp
tri01591,ictrp,ChiCTR2000032919,ChiCTR,2,ictrp
tri01592,ictrp,ChiCTR2000032915,ChiCTR,2,ictrp
tri01593,ictrp,ChiCTR2000032895,ChiCTR,2,ictrp
tri01594,ictrp,ChiCTR2000032884,ChiCTR,2,ictrp
tri01595,ictrp,ChiCTR2000032842,ChiCTR,2,ictrp
tri01596,ictrp,ChiCTR2000030262,ChiCTR,2,ictrp
tri01597,ictrp,ChiCTR2000029638,ChiCTR,2,ictrp
tri01598,ictrp,ChiCTR2000029605,ChiCTR,2,ictrp
tri01599,ictrp,ACTRN12620000555954,ANZCTR,2,ictrp
tri01600,ictrp,ACTRN12620000554965,ANZCTR,2,ictrp
tri01601,ictrp,ACTRN12620000557932,ANZCTR,2,ictrp
tri01602,ictrp,ACTRN12620000566932,ANZCTR,2,ictrp
tri01603,ictrp,IRCT20200314046764N1,IRCT,2,ictrp
tri01604,ictrp,IRCT20150303021315N17,IRCT,2,ictrp
tri01605,ictrp,IRCT20200312046749N1,IRCT,2,ictrp
tri01606,ictrp,IRCT20190727044343N2,IRCT,2,ictrp
tri01607,ictrp,IRCT20171122037571N2,IRCT,2,ictrp
tri01608,ictrp,IRCT20200324046850N2,IRCT,2,ictrp
tri01609,ictrp,IRCT20200323046841N1,IRCT,2,ictrp
tri01610,ictrp,IRCT20200322046833N1,IRCT,2,ictrp
tri01611,ictrp,IRCT20160131026298N2,IRCT,2,ictrp
tri01612,ictrp,IRCT20190804044429N1,IRCT,2,ictrp
tri01613,ictrp,IRCT20160313027033N2,IRCT,2,ictrp
tri01614,ictrp,IRCT20200204046369N1,IRCT,2,ictrp
tri01615,ictrp,IRCT20180712040449N2,IRCT,2,ictrp
tri01616,ictrp,IRCT20130812014333N145,IRCT,2,ictrp
tri01617,ictrp,IRCT20200325046859N1,IRCT,2,ictrp
tri01618,ictrp,IRCT20161204031229N3,IRCT,2,ictrp
tri01619,ictrp,IRCT20151228025732N51,IRCT,2,ictrp
tri01620,ictrp,IRCT20130917014693N10,IRCT,2,ictrp
tri01621,ictrp,IRCT20180610040049N4,IRCT,2,ictrp
tri01622,ictrp,IRCT20130812014333N147,IRCT,2,ictrp
tri01623,ictrp,IRCT20081019001369N2,IRCT,2,ictrp
tri01624,ictrp,IRCT20200402046923N1,IRCT,2,ictrp
tri01625,ictrp,IRCT20200328046886N1,IRCT,2,ictrp
tri01626,ictrp,IRCT20131215015805N2,IRCT,2,ictrp
tri01627,ictrp,IRCT20200404046933N1,IRCT,2,ictrp
tri01628,ictrp,IRCT20200404046937N1,IRCT,2,ictrp
tri01629,ictrp,IRCT20080901001157N16,IRCT,2,ictrp
tri01630,ictrp,IRCT20200404046934N1,IRCT,2,ictrp
tri01631,ictrp,IRCT20200403046926N1,IRCT,2,ictrp
tri01632,ictrp,IRCT20151228025732N53,IRCT,2,ictrp
tri01633,ictrp,IRCT20130306012728N8,IRCT,2,ictrp
tri01634,ictrp,IRCT20180429039463N2,IRCT,2,ictrp
tri01635,ictrp,IRCT20200404046935N1,IRCT,2,ictrp
tri01636,ictrp,IRCT20151227025726N14,IRCT,2,ictrp
tri01637,ictrp,IRCT20200405046958N1,IRCT,2,ictrp
tri01638,ictrp,IRCT20200406046965N1,IRCT,2,ictrp
tri01639,ictrp,IRCT20200405046960N1,IRCT,2,ictrp
tri01640,ictrp,IRCT20200318046812N2,IRCT,2,ictrp
tri01641,ictrp,IRCT20200317046797N4,IRCT,2,ictrp
tri01642,ictrp,IRCT20200404046948N1,IRCT,2,ictrp
tri01643,ictrp,IRCT20180520039738N2,IRCT,2,ictrp
tri01644,ictrp,IRCT20081019001369N4,IRCT,2,ictrp
tri01645,ictrp,IRCT20081019001369N3,IRCT,2,ictrp
tri01646,ictrp,IRCT20200408046992N1,IRCT,2,ictrp
tri01647,ictrp,IRCT20200408046987N1,IRCT,2,ictrp
tri01648,ictrp,IRCT20180129038542N1,IRCT,2,ictrp
tri01649,ictrp,IRCT20200317046797N3,IRCT,2,ictrp
tri01650,ictrp,IRCT20200317046797N5,IRCT,2,ictrp
tri01651,ictrp,IRCT20200404046937N2,IRCT,2,ictrp
tri01652,ictrp,IRCT20180923041093N5,IRCT,2,ictrp
tri01653,ictrp,IRCT20160131026298N3,IRCT,2,ictrp
tri01654,ictrp,IRCT20200406046968N1,IRCT,2,ictrp
tri01655,ictrp,IRCT20150808023559N20,IRCT,2,ictrp
tri01656,ictrp,IRCT20130616013690N7,IRCT,2,ictrp
tri01657,ictrp,IRCT20200410047009N1,IRCT,2,ictrp
tri01658,ictrp,IRCT20200409047007N1,IRCT,2,ictrp
tri01659,ictrp,IRCT20200408046990N1,IRCT,2,ictrp
tri01660,ictrp,IRCT20200411047025N1,IRCT,2,ictrp
tri01661,ictrp,IRCT20080901001165N46,IRCT,2,ictrp
tri01662,ictrp,IRCT20200406046963N1,IRCT,2,ictrp
tri01663,ictrp,IRCT20190122042450N4,IRCT,2,ictrp
tri01664,ictrp,IRCT20200411047030N1,IRCT,2,ictrp
tri01665,ictrp,IRCT20200406046968N2,IRCT,2,ictrp
tri01666,ictrp,IRCT20200413047053N1,IRCT,2,ictrp
tri01667,ictrp,IRCT20081019001369N5,IRCT,2,ictrp
tri01668,ictrp,IRCT20200408046988N1,IRCT,2,ictrp
tri01669,ictrp,IRCT20200413047062N1,IRCT,2,ictrp
tri01670,ictrp,IRCT20191125045492N2,IRCT,2,ictrp
tri01671,ictrp,IRCT20200406046968N3,IRCT,2,ictrp
tri01672,ictrp,IRCT20200413047063N1,IRCT,2,ictrp
tri01673,ictrp,IRCT20200413047052N1,IRCT,2,ictrp
tri01674,ictrp,IRCT20200414047072N1,IRCT,2,ictrp
tri01675,ictrp,IRCT20200414047070N1,IRCT,2,ictrp
tri01676,ictrp,IRCT20170210032478N3,IRCT,2,ictrp
tri01677,ictrp,IRCT20200415047082N1,IRCT,2,ictrp
tri01678,ictrp,IRCT20200413047056N1,IRCT,2,ictrp
tri01679,ictrp,IRCT20200418047116N1,IRCT,2,ictrp
tri01680,ictrp,IRCT20200415047089N1,IRCT,2,ictrp
tri01681,ictrp,IRCT20200415047092N1,IRCT,2,ictrp
tri01682,ictrp,IRCT20200416047104N1,IRCT,2,ictrp
tri01683,ictrp,IRCT20200417047113N1,IRCT,2,ictrp
tri01684,ictrp,IRCT20200416047099N1,IRCT,2,ictrp
tri01685,ictrp,IRCT20200418047122N1,IRCT,2,ictrp
tri01686,ictrp,IRCT20200418047121N2,IRCT,2,ictrp
tri01687,ictrp,IRCT20140407017169N2,IRCT,2,ictrp
tri01688,ictrp,IRCT20200329046892N1,IRCT,2,ictrp
tri01689,ictrp,IRCT20080901001165N48,IRCT,2,ictrp
tri01690,ictrp,IRCT20151222025660N2,IRCT,2,ictrp
tri01691,ictrp,IRCT20200420047147N1,IRCT,2,ictrp
tri01692,ictrp,IRCT20200421047155N1,IRCT,2,ictrp
tri01693,ictrp,IRCT20080901001165N49,IRCT,2,ictrp
tri01694,ictrp,IRCT20200422047168N1,IRCT,2,ictrp
tri01695,ictrp,IRCT20200408046990N2,IRCT,2,ictrp
tri01696,ictrp,IRCT20180114038350N3,IRCT,2,ictrp
tri01697,ictrp,IRCT20200426047206N1,IRCT,2,ictrp
tri01698,ictrp,IRCT20120215009014N353,IRCT,2,ictrp
tri01699,ictrp,IRCT20140305016852N4,IRCT,2,ictrp
tri01700,ictrp,IRCT20180425039414N2,IRCT,2,ictrp
tri01701,ictrp,IRCT20200427047215N1,IRCT,2,ictrp
tri01702,ictrp,IRCT20121216011763N46,IRCT,2,ictrp
tri01703,ictrp,IRCT20200426047212N1,IRCT,2,ictrp
tri01704,ictrp,IRCT20080901001165N50,IRCT,2,ictrp
tri01705,ictrp,IRCT20080901001165N51,IRCT,2,ictrp
tri01706,ictrp,IRCT20200418047121N1,IRCT,2,ictrp
tri01707,ictrp,IRCT20150808023559N21,IRCT,2,ictrp
tri01708,ictrp,IRCT20200501047258N1,IRCT,2,ictrp
tri01709,ictrp,IRCT20131129015584N2,IRCT,2,ictrp
tri01710,ictrp,IRCT20080901001165N52,IRCT,2,ictrp
tri01711,ictrp,IRCT20160706028815N5,IRCT,2,ictrp
tri01712,ictrp,IRCT20171213037866N2,IRCT,2,ictrp
tri01713,ictrp,IRCT20200326046868N1,IRCT,2,ictrp
tri01714,ictrp,IRCT20200508047346N1,IRCT,2,ictrp
tri01715,ictrp,IRCT20120215009014N354,IRCT,2,ictrp
tri01716,ictrp,KCT0005005,CRiS,2,ictrp
tri01717,ictrp,KCT0005003,CRiS,2,ictrp
tri01718,ictrp,JPRN-UMIN000039873,UMIN-CTR,2,ictrp
tri01719,ictrp,JPRN-UMIN000040162,UMIN-CTR,2,ictrp
tri01720,ictrp,JPRN-UMIN000040193,UMIN-CTR,2,ictrp
tri01721,ictrp,JPRN-UMIN000040211,UMIN-CTR,2,ictrp
tri01722,ictrp,JPRN-UMIN000040235,UMIN-CTR,2,ictrp
tri01723,ictrp,JPRN-UMIN000040250,UMIN-CTR,2,ictrp
tri01724,ictrp,JPRN-UMIN000040278,UMIN-CTR,2,ictrp
tri01725,ictrp,JPRN-UMIN000040286,UMIN-CTR,2,ictrp
tri01726,ictrp,JPRN-UMIN000040289,UMIN-CTR,2,ictrp
tri01727,ictrp,JPRN-UMIN000040295,UMIN-CTR,2,ictrp
tri01728,ictrp,JPRN-UMIN000040335,UMIN-CTR,2,ictrp
tri01729,ictrp,JPRN-UMIN000040401,UMIN-CTR,2,ictrp
tri01730,ictrp,CTRI/2020/03/024402,CTRI,2,ictrp
tri01731,ictrp,CTRI/2020/04/024442,CTRI,2,ictrp
tri01732,ictrp,CTRI/2020/04/024413,CTRI,2,ictrp
tri01733,ictrp,CTRI/2020/04/024473,CTRI,2,ictrp
tri01734,ictrp,CTRI/2020/04/024479,CTRI,2,ictrp
tri01735,ictrp,CTRI/2020/04/024636,CTRI,2,ictrp
tri01736,ictrp,CTRI/2020/04/024659,CTRI,2,ictrp
tri01737,ictrp,CTRI/2020/04/024697,CTRI,2,ictrp
tri01738,ictrp,CTRI/2020/04/024731,CTRI,2,ictrp
tri01739,ictrp,CTRI/2020/04/024729,CTRI,2,ictrp
tri01740,ictrp,CTRI/2020/04/024772,CTRI,2,ictrp
tri01741,ictrp,CTRI/2020/04/024747,CTRI,2,ictrp
tri01742,ictrp,CTRI/2020/04/024775,CTRI,2,ictrp
tri01743,ictrp,CTRI/2020/04/024749,CTRI,2,ictrp
tri01744,ictrp,CTRI/2020/04/024806,CTRI,2,ictrp
tri01745,ictrp,CTRI/2020/04/024804,CTRI,2,ictrp
tri01746,ictrp,CTRI/2020/04/024776,CTRI,2,ictrp
tri01747,ictrp,CTRI/2020/04/024784,CTRI,2,ictrp
tri01748,ictrp,CTRI/2020/04/024805,CTRI,2,ictrp
tri01749,ictrp,CTRI/2020/04/024833,CTRI,2,ictrp
tri01751,ictrp,CTRI/2020/04/024857,CTRI,2,ictrp
tri01752,ictrp,CTRI/2020/04/024859,CTRI,2,ictrp
tri01753,ictrp,CTRI/2020/04/024858,CTRI,2,ictrp
tri01754,ictrp,CTRI/2020/04/024882,CTRI,2,ictrp
tri01755,ictrp,CTRI/2020/04/024904,CTRI,2,ictrp
tri01756,ictrp,CTRI/2020/04/024883,CTRI,2,ictrp
tri01757,ictrp,CTRI/2020/04/024914,CTRI,2,ictrp
tri01758,ictrp,CTRI/2020/04/024915,CTRI,2,ictrp
tri01759,ictrp,CTRI/2020/04/024948,CTRI,2,ictrp
tri01760,ictrp,CTRI/2020/04/024949,CTRI,2,ictrp
tri01761,ictrp,CTRI/2020/04/024947,CTRI,2,ictrp
tri01762,ictrp,CTRI/2020/05/024967,CTRI,2,ictrp
tri01763,ictrp,CTRI/2020/05/024959,CTRI,2,ictrp
tri01764,ictrp,CTRI/2020/05/024969,CTRI,2,ictrp
tri01765,ictrp,CTRI/2020/05/024962,CTRI,2,ictrp
tri01766,ictrp,CTRI/2020/05/024981,CTRI,2,ictrp
tri01767,ictrp,CTRI/2020/05/024982,CTRI,2,ictrp
tri01768,ictrp,CTRI/2020/05/024983,CTRI,2,ictrp
tri01769,ictrp,CTRI/2020/05/024984,CTRI,2,ictrp
tri01770,ictrp,CTRI/2020/05/025010,CTRI,2,ictrp
tri01771,ictrp,CTRI/2020/05/024989,CTRI,2,ictrp
tri01772,ictrp,CTRI/2020/05/024986,CTRI,2,ictrp
tri01773,ictrp,CTRI/2020/05/025013,CTRI,2,ictrp
tri01774,ictrp,CTRI/2020/05/025022,CTRI,2,ictrp
tri01775,ictrp,CTRI/2020/05/025067,CTRI,2,ictrp
tri01776,ictrp,CTRI/2020/05/025041,CTRI,2,ictrp
tri01777,ictrp,CTRI/2020/05/025049,CTRI,2,ictrp
tri01778,ictrp,CTRI/2020/05/025069,CTRI,2,ictrp
tri01779,ictrp,CTRI/2020/05/025070,CTRI,2,ictrp
tri01780,ictrp,CTRI/2020/05/025068,CTRI,2,ictrp
tri01781,ictrp,CTRI/2020/05/025071,CTRI,2,ictrp
tri01782,ictrp,CTRI/2020/05/025088,CTRI,2,ictrp
tri01783,ictrp,CTRI/2020/05/025089,CTRI,2,ictrp
tri01784,ictrp,CTRI/2020/05/025093,CTRI,2,ictrp
tri01785,ictrp,CTRI/2020/05/025092,CTRI,2,ictrp
tri01786,ictrp,CTRI/2020/05/025091,CTRI,2,ictrp
tri01787,ictrp,CTRI/2020/05/025114,CTRI,2,ictrp
tri01788,ictrp,CTRI/2020/05/025156,CTRI,2,ictrp
tri01789,ictrp,CTRI/2020/05/025162,CTRI,2,ictrp
tri01790,ictrp,CTRI/2020/05/025161,CTRI,2,ictrp
tri01791,ictrp,CTRI/2020/05/025166,CTRI,2,ictrp
tri01792,ictrp,CTRI/2020/05/025178,CTRI,2,ictrp
tri01793,ictrp,CTRI/2020/05/025167,CTRI,2,ictrp
tri01794,ictrp,CTRI/2020/05/025171,CTRI,2,ictrp
tri01795,ictrp,NCT04273321,ClinicalTrials.gov,2,ictrp
tri01796,ictrp,NCT04278963,ClinicalTrials.gov,2,ictrp
tri01797,ictrp,NCT04310865,ClinicalTrials.gov,2,ictrp
tri01798,ictrp,NCT04322396,ClinicalTrials.gov,2,ictrp
tri01799,ictrp,NCT04334512,ClinicalTrials.gov,2,ictrp
tri01800,ictrp,NCT04335084,ClinicalTrials.gov,2,ictrp
tri01801,ictrp,NCT04340219,ClinicalTrials.gov,2,ictrp
tri01802,ictrp,NCT04340544,ClinicalTrials.gov,2,ictrp
tri01802,auto,EUCTR2020-001512-26,EudraCT,2,auto
tri01803,ictrp,NCT04344015,ClinicalTrials.gov,2,ictrp
tri01804,ictrp,NCT04346147,ClinicalTrials.gov,2,ictrp
tri01805,ictrp,NCT04346199,ClinicalTrials.gov,2,ictrp
tri01805,auto,PER-018-20,REPEC,2,auto
tri01805,auto,EUCTR2020-001644-25,EudraCT,2,auto
tri01806,ictrp,NCT04347915,ClinicalTrials.gov,2,ictrp
tri01807,ictrp,NCT04353323,ClinicalTrials.gov,2,ictrp
tri01808,ictrp,NCT04354389,ClinicalTrials.gov,2,ictrp
tri01809,ictrp,NCT04355871,ClinicalTrials.gov,2,ictrp
tri01810,ictrp,NCT04356690,ClinicalTrials.gov,2,ictrp
tri01811,ictrp,NCT04365985,ClinicalTrials.gov,2,ictrp
tri01812,ictrp,NCT04366271,ClinicalTrials.gov,2,ictrp
