id,trn_extracted,dual_coded,timestamp_finished,incidental_screening,incidental_screening_changes,incidental_screening_comment,comments
tri00627,ChiCTR2000031540,TRUE,2021-09-22T00:09:54Z,NA,NA,NA,rehab outcomes
tri00807,ACTRN12620000470998,TRUE,2021-09-22T00:35:29Z,NA,NA,NA,NA
tri00810,ACTRN12620000478910,TRUE,2021-09-30T08:10:01Z,NA,NA,NA,NA
tri00812,ChiCTR2000032098,TRUE,2021-10-29T01:33:34Z,NA,NA,NA,"we marked the results as full results because it looks like the study is finished, even though they talked about 100 patients instead of the 300 they were aiming for, not to say clearly because result is mostly in Mandarin"
tri00829,ChiCTR2000029434,TRUE,2021-09-27T08:23:41Z,NA,NA,NA,NA
tri00830,ChiCTR2000029433,TRUE,2021-09-22T00:21:11Z,NA,NA,NA,Not sure what the difference between this trial and ChiCTR2000029434 beside 'suspected' in title. Similar results are found with keyword searches. \nSame as http://www.chictr.org.cn/showproj.aspx?proj=48889?
tri01049,ChiCTR2000032399,TRUE,2021-09-27T08:24:27Z,NA,NA,NA,NA
tri01263,ChiCTR2000031174,TRUE,2021-09-22T00:22:32Z,NA,NA,NA,NA
tri01384,ACTRN12620000524998,TRUE,2021-09-27T08:27:15Z,NA,NA,NA,NA
tri02006,ChiCTR2000033049,TRUE,2021-09-22T00:23:51Z,NA,NA,NA,NA
tri02214,ISRCTN15254871,TRUE,2021-09-22T00:24:16Z,NA,NA,NA,NA
tri02772,IRCT20200128046294N2,TRUE,2021-09-22T00:25:14Z,NA,NA,NA,NA
tri02773,IRCT20200314046774N1,TRUE,2021-09-22T00:25:37Z,NA,NA,NA,NA
tri03171,ISRCTN33578935,TRUE,2021-09-30T08:18:24Z,NA,NA,NA,Cannot find EUCTR2020-002326-90 in registry 2021-09-30.
tri01068,ISRCTN16912075,TRUE,2021-12-01T05:34:00Z,NA,NA,NA,Full secondary follow-up was not well defined in the paper.
tri04046,ISRCTN67000769,TRUE,2022-03-01T03:45:10Z,NA,NA,NA,This actually is excluded because it is an ongoing pneumonia adaptive trial from before COVID. This ISRCTN registration was just done later so it passed our automated screening.
tri00711,ChiCTR2000031672,TRUE,2021-09-23T08:55:29Z,NA,NA,NA,"It's a rehab study, confirmed by this protocol: https://europepmc.org/article/PPR/PPR317973"
tri00820,ChiCTR2000031955,TRUE,2021-09-22T00:28:03Z,NA,NA,NA,NA
tri04094,IRCT20131112015390N5,TRUE,2021-09-23T08:56:45Z,NA,NA,NA,Molly found results: https://www.sciencedirect.com/science/article/abs/pii/S1744388121000347?via%3Dihub
tri04105,IRCT20201001048893N1,TRUE,2021-09-22T00:36:14Z,NA,NA,NA,Comparison of the Effectiveness of Online Multimedia Psycho-educational Interventions with routine Psychological Care on the Perceived Stress and Resilience of hospitalized Patients with COVID-19
tri04274,DRKS00022305,TRUE,2021-10-07T09:21:58Z,NA,NA,NA,NA
tri04310,DRKS00023406,TRUE,2021-09-22T00:37:53Z,NA,NA,NA,"Human subjects in this trial are the doctors, and they receive the intervention of which intubation strategy to perform. However the intubation is done on puppets and not COVID patients, per the German language protocol available at DRKS."
tri04338,DRKS00023171,TRUE,2021-10-07T09:23:36Z,NA,NA,NA,NA
tri04360,DRKS00022958,TRUE,2021-10-07T09:24:27Z,NA,NA,NA,NA
tri04385,IRCT20160919029870N3,TRUE,2021-09-22T00:38:46Z,NA,NA,NA,NA
tri02907,RPCEC00000306,TRUE,2021-10-14T08:47:00Z,NA,NA,NA,Primary outcome: Activation of markers of the innate immune system
tri02917,RPCEC00000316,TRUE,2021-09-27T08:28:58Z,NA,NA,NA,NA
tri04439,RPCEC00000330,TRUE,2021-09-22T00:42:14Z,NA,NA,NA,NA
tri04442,RPCEC00000335,TRUE,2021-09-22T00:43:58Z,NA,NA,NA,NA
tri04443,RPCEC00000337,TRUE,2021-09-22T00:44:15Z,NA,NA,NA,NA
tri01756,CTRI/2020/04/024883,TRUE,2021-09-27T08:29:29Z,NA,NA,NA,The registry had a results summary. A prior version of it looked like it would have counted but the current version lacks baselines characteristics which is a requirement for results for us. Therefore we are not counting as results.\n\nHistory of field here:\nhttp://www.ctri.nic.in/Clinicaltrials/pviewmod.php?trialid=43168&blid=28&EncHid=&modid=&compid=
tri04525,CTRI/2020/05/025273,TRUE,2021-09-27T08:32:18Z,NA,NA,NA,NA
tri04698,CTRI/2020/06/026222,TRUE,2021-09-23T09:11:47Z,NA,NA,NA,NA
tri04722,CTRI/2020/07/026354,TRUE,2021-09-22T00:46:16Z,NA,NA,NA,NA
tri04739,CTRI/2020/07/026469,TRUE,2021-10-14T08:48:58Z,NA,NA,NA,NA
tri04775,CTRI/2020/07/026601,TRUE,2021-09-23T09:14:26Z,NA,NA,NA,Short paragraph about results on registry: http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45564\n\nThis does not meet a minimum standard of what ICTRP results need to include.
tri04826,CTRI/2020/07/026840,TRUE,2021-09-23T09:15:53Z,NA,NA,NA,NA
tri04886,CTRI/2020/08/027085,TRUE,2021-09-27T08:32:43Z,NA,NA,NA,NA
tri01242,ISRCTN17898730,TRUE,2021-09-22T00:48:22Z,NA,NA,NA,NA
tri05250,ChiCTR2000038256,TRUE,2021-09-22T00:48:31Z,NA,NA,NA,NA
tri01482,NCT04251871,TRUE,2021-09-22T00:49:12Z,NA,NA,NA,NA
tri00329,NCT04296643,TRUE,2021-09-22T00:49:45Z,NA,NA,NA,NA
tri00546,NCT04304313,TRUE,2021-09-22T00:50:11Z,NA,NA,NA,NA
tri00552,NCT04313322,TRUE,2021-09-22T00:50:29Z,NA,NA,NA,NA
tri03025,NCT04315987,TRUE,2021-09-22T00:50:51Z,NA,NA,NA,NA
tri02323,NCT04317040,TRUE,2021-09-27T08:34:13Z,NA,NA,NA,NA
tri01087,NCT04319445,TRUE,2021-09-27T08:34:51Z,NA,NA,NA,NA
tri02324,NCT04321421,TRUE,2021-09-27T08:37:31Z,NA,NA,NA,results comment: Protocol; pre-published date
tri02935,NCT04321928,TRUE,2022-02-02T09:33:01Z,NA,NA,NA,"A bit odd but I think it counts as their outcome is covid admissions directly. They are seeing if education prevents disease, which I think we should treat like any other preventative intervention."
tri00914,NCT04326426,TRUE,2021-09-27T08:48:48Z,NA,NA,NA,NA
tri02325,NCT04327206,TRUE,2021-09-22T00:53:48Z,NA,NA,NA,NA
tri01278,NCT04328441,TRUE,2021-10-11T08:34:14Z,NA,NA,NA,"protocol: https://doi.org/10.1186/s13063-020-04389-w; This is marginal, as the primary outcome is not specific to Covid but some of the secondary outcomes are."
tri02328,NCT04328493,TRUE,2021-09-22T00:54:57Z,NA,NA,NA,NA
tri01094,NCT04329572,TRUE,2021-09-22T00:55:45Z,NA,NA,NA,"Suspended (Azidus, the CRO hired for this study by Prevent Senior has lost the interest to conduct this study.)"
tri03292,NCT04331366,TRUE,2021-11-02T06:41:49Z,NA,NA,NA,NA
tri00677,NCT04331613,TRUE,2021-09-22T00:56:17Z,NA,NA,NA,NA
tri01099,NCT04332835,TRUE,2021-09-22T00:56:50Z,NA,NA,NA,NA
tri03029,NCT04334460,TRUE,2021-09-22T00:57:47Z,NA,NA,NA,NA
tri00776,NCT04337541,TRUE,2021-09-27T08:52:48Z,NA,NA,NA,NA
tri02455,NCT04337788,TRUE,2021-11-11T01:03:03Z,NA,NA,NA,NA
tri03296,NCT04337918,TRUE,2021-09-22T00:59:48Z,NA,NA,NA,NA
tri01283,NCT04338958,TRUE,2021-09-22T01:02:19Z,NA,NA,NA,Preceded by https://doi.org/10.1038/s41375-020-0891-0
tri01887,NCT04340349,TRUE,2021-09-27T08:54:27Z,NA,NA,NA,NA
tri03200,NCT04340414,TRUE,2021-10-11T08:41:27Z,NA,NA,NA,NA
tri02023,NCT04341389,TRUE,2021-10-11T08:42:22Z,NA,NA,NA,NA
tri02097,NCT04341675,TRUE,2021-09-27T08:54:55Z,NA,NA,NA,NA
tri03299,NCT04341688,TRUE,2021-09-22T01:06:23Z,NA,NA,NA,NA
tri01493,NCT04341870,TRUE,2021-09-22T01:23:44Z,NA,NA,NA,Sub-trial of NCT04324047/EUCTR2020-001246-18 (tri00659) observational supra-'trial' (excluded)
tri00935,NCT04342650,TRUE,2021-09-22T01:24:37Z,NA,NA,NA,We know it happened b/c they gave data here: nature.com/articles/s41467-021-22446-z
tri01889,NCT04342728,TRUE,2021-09-27T08:57:29Z,NA,NA,NA,NA
tri03301,NCT04342897,TRUE,2021-09-27T08:58:50Z,NA,NA,NA,Terminated (Trial terminated for futility.)
tri00944,NCT04343963,TRUE,2021-09-27T09:01:33Z,NA,NA,NA,NA
tri01497,NCT04344041,TRUE,2021-09-22T01:27:33Z,NA,NA,NA,NA
tri02457,NCT04344600,TRUE,2021-09-22T01:28:37Z,NA,NA,NA,NA
tri00967,NCT04346017,TRUE,2021-10-04T08:40:28Z,NA,NA,NA,NA
tri02942,NCT04346589,TRUE,2021-11-05T06:14:35Z,NA,NA,NA,NA
tri00985,NCT04347941,TRUE,2022-09-09T12:24:53Z,NA,NA,NA,This 'meta-trial' of 6 trials on prone positioning was collapsed into a single record of a mutli-site trial with extraction data collected under tri00985/NCT04347941 for tri05731/NCT04477655; tri02158/NCT04395144; tri03220/NCT04391140; tri01296/NCT04358939; tri03027/NCT04325906.
tri02461,NCT04348513,TRUE,2021-10-11T08:43:14Z,NA,NA,NA,NA
tri00995,NCT04348877,TRUE,2021-09-22T01:31:27Z,NA,NA,NA,NA
tri01120,NCT04348929,TRUE,2021-09-22T01:32:09Z,NA,NA,NA,NA
tri01010,NCT04351620,TRUE,2021-10-04T08:44:58Z,NA,NA,NA,NA
tri03204,NCT04353128,TRUE,2021-09-22T01:33:17Z,NA,NA,NA,NA
tri03316,NCT04353180,TRUE,2021-09-22T01:33:48Z,NA,NA,NA,NA
tri01292,NCT04353271,TRUE,2021-09-22T01:34:42Z,NA,NA,NA,Terminated (FDA recommendations to not use outside of the hospital setting or in a clinical trial due to the risk of cardiac arrhythmias)
tri01131,NCT04354870,TRUE,2021-09-22T01:35:08Z,NA,NA,NA,NA
tri01030,NCT04355247,TRUE,2021-10-04T08:46:30Z,NA,NA,NA,NA
tri01505,NCT04355637,TRUE,2021-10-29T01:48:17Z,NA,NA,NA,NA
tri01147,NCT04357106,TRUE,2021-10-04T08:48:04Z,NA,NA,NA,NA
tri02951,NCT04357444,TRUE,2021-10-11T08:46:54Z,NA,NA,NA,NA
tri03331,NCT04357730,TRUE,2021-10-11T08:48:36Z,NA,NA,NA,"Follow-up for secondary outcome was unclear in preprint. Clear primary outcome at 2 days, only clear secondary endpoint was at 28 days but at least one measure (ICU days) had at least 30.5 days of follow-up (see control IQR in Table 4)"
tri01161,NCT04358406,TRUE,2021-10-04T08:49:42Z,NA,NA,NA,NA
tri03336,NCT04359277,TRUE,2021-10-14T08:13:57Z,NA,NA,NA,"Terminated (the PROTECT study is being transitioned to ACTIV4 ACUTE anticoagulation inpatient study) so results could be published with ACTIV4 ACUTE.\nShould this be considered cross-registered? I don't see a trial id for ACTIV4 ACUTE in this trials registration, but found via Cochrane: NCT04505774\nShould we consider publications for ACTIV4 ACUTE as for this trial? For now, not included but could be added. https://covid-19.cochrane.org/studies/crs-14265935\nDidn't do keyword search since preprint and full article for ACTIV4 ACUTE"
tri01170,NCT04359290,TRUE,2021-09-30T08:16:19Z,NA,NA,NA,Trial preceded by case study: 10.1038/s41375-020-0907-9
tri01435,NCT04361032,TRUE,2021-09-22T01:38:06Z,NA,NA,NA,NA
tri01210,NCT04362358,TRUE,2021-09-22T01:38:21Z,NA,NA,NA,NA
tri05375,NCT04363177,TRUE,2021-09-22T01:38:32Z,NA,NA,NA,NA
tri01909,NCT04364009,TRUE,2021-09-22T01:38:55Z,NA,NA,NA,Terminated (Efficiency and safety reasons)
tri01230,NCT04365699,TRUE,2021-10-26T05:31:34Z,NA,NA,NA,NA
tri01366,NCT04369378,TRUE,2021-09-22T01:41:07Z,NA,NA,NA,NA
tri02957,NCT04370223,TRUE,2021-10-04T08:57:05Z,NA,NA,NA,NA
tri01442,NCT04370288,TRUE,2021-10-11T08:54:11Z,NA,NA,NA,Used the Approved for publication date as publication date as nothing more specific was provided.
tri01472,NCT04374149,TRUE,2021-11-10T02:08:14Z,NA,NA,NA,The registration clearly contains the details of the second publication. The first publication is a pilot study. They double-dipped on the same registration but the first one is technically unregistered. It does not appear that they used the same 10 people from the pilot in the subsequent study so it is not interim. We are therefore calling that &quot;Other&quot; and calling the result actually linked to the registration as &quot;Full&quot;
tri02258,NCT04374591,TRUE,2021-09-22T01:42:19Z,NA,NA,NA,NA
tri01562,NCT04377802,TRUE,2021-10-11T08:54:32Z,NA,NA,NA,NA
tri01564,NCT04377997,TRUE,2021-09-22T01:42:51Z,NA,NA,NA,NA
tri05392,NCT04380701,TRUE,2021-10-07T09:26:37Z,NA,NA,NA,no primary efficacy outcome
tri03380,NCT04380818,TRUE,2021-11-02T06:45:05Z,NA,NA,NA,NA
tri01848,NCT04382131,TRUE,2021-10-11T08:56:43Z,NA,NA,NA,NA
tri03071,NCT04382768,TRUE,2021-10-11T08:59:48Z,NA,NA,NA,This trial has substantially different enrollment. They also included a control group but this is explained in the piece.\n\nThe paper doesn't identify a primary outcome nor is it clear about follow-up.
tri01861,NCT04383574,TRUE,2021-10-11T09:00:59Z,NA,NA,NA,NA
tri01937,NCT04385095,TRUE,2022-03-02T06:37:46Z,NA,NA,NA,"As they directly call this a Pilot on the publication, which suggests more trials, and they registered their pilot and pivotal trials in the same registration with the same outcomes, we are going to call this interim to follow our rules."
tri05399,NCT04386668,TRUE,2021-09-22T01:44:24Z,NA,NA,NA,NA
tri02597,NCT04389580,TRUE,2021-09-22T01:44:59Z,NA,NA,NA,NA
tri02136,NCT04390022,TRUE,2021-09-30T08:38:48Z,NA,NA,NA,"Study follow-up listed as 28 days and some plots go through 28 days, though last pre-specified secondary outcome is 21 days"
tri02058,NCT04390217,TRUE,2021-09-22T01:45:52Z,NA,NA,NA,NA
tri02061,NCT04390464,TRUE,2021-11-02T06:19:20Z,NA,NA,NA,NA
tri03081,NCT04391127,TRUE,2021-10-25T08:26:12Z,NA,NA,NA,"preprint: 'Based on the Ethics Committee's recommendations, we decided to end recruitment and conduct an analysis with the data obtained as of August 15, 2020'"
tri02267,NCT04392869,TRUE,2021-09-22T01:47:43Z,NA,NA,NA,NA
tri02149,NCT04393792,TRUE,2021-09-22T01:49:27Z,NA,NA,NA,NA
tri03414,NCT04399317,TRUE,2021-10-25T08:46:14Z,NA,NA,NA,NA
tri02366,NCT04401046,TRUE,2021-09-22T01:50:15Z,NA,NA,NA,observational: Survey to assess Post-traumatic stress and anxiety at inclusion and 6 months later
tri02513,NCT04408456,TRUE,2021-10-25T08:23:39Z,NA,NA,NA,NA
tri02529,NCT04410328,TRUE,2021-09-22T01:51:17Z,NA,NA,NA,NA
tri02535,NCT04410562,TRUE,2021-09-22T01:51:56Z,NA,NA,NA,NA
tri02539,NCT04411433,TRUE,2021-09-22T01:52:14Z,NA,NA,NA,NA
tri03439,NCT04411628,TRUE,2021-10-25T09:06:55Z,NA,NA,NA,NA
tri02984,NCT04418128,TRUE,2021-09-22T01:53:54Z,NA,NA,NA,Case report by same trialists: https://www.researchsquare.com/article/rs-37580/v1
tri03454,NCT04420741,TRUE,2021-09-22T01:54:39Z,NA,NA,NA,Recruitment confirmed in the protocol
tri03120,NCT04424082,TRUE,2021-10-25T08:27:17Z,NA,NA,NA,NA
tri03133,NCT04425707,TRUE,2021-09-22T01:55:03Z,NA,NA,NA,NA
tri03244,NCT04427865,TRUE,2021-09-22T01:55:19Z,NA,NA,NA,NA
tri03270,NCT04434131,TRUE,2021-11-02T06:40:07Z,NA,NA,NA,Results submitted but not final posted to ClinicalTrials.gov as of 2 November 2021 https://clinicaltrials.gov/ct2/show/results/NCT04434131
tri05433,NCT04439825,TRUE,2021-09-22T01:56:05Z,NA,NA,NA,NA
tri05474,NCT04452799,TRUE,2021-09-22T01:57:20Z,NA,NA,NA,NA
tri05500,NCT04454606,TRUE,2021-11-03T13:06:12Z,NA,NA,NA,NA
tri05504,NCT04455360,TRUE,2021-09-22T01:57:56Z,NA,NA,NA,NA
tri05526,NCT04457609,TRUE,2021-11-03T13:08:11Z,NA,NA,NA,NA
tri05544,NCT04459520,TRUE,2021-09-22T01:58:19Z,NA,NA,NA,NA
tri05569,NCT04460703,TRUE,2021-09-22T01:58:32Z,NA,NA,NA,NA
tri05638,NCT04469114,TRUE,2021-11-03T13:10:17Z,NA,NA,NA,NA
tri05640,NCT04469179,TRUE,2021-10-07T08:53:16Z,NA,NA,NA,No primary efficacy outcome
tri05687,NCT04473599,TRUE,2021-09-22T01:59:33Z,NA,NA,NA,NA
tri05688,NCT04473898,TRUE,2021-09-30T08:35:24Z,NA,NA,NA,NA
tri05704,NCT04475185,TRUE,2021-11-03T13:11:38Z,NA,NA,NA,NA
tri05713,NCT04475913,TRUE,2021-09-22T02:00:20Z,NA,NA,NA,NA
tri05717,NCT04476667,TRUE,2021-09-22T02:00:34Z,NA,NA,NA,"Psychotherapy related to covid, not covid."
tri05786,NCT04483375,TRUE,2021-09-22T02:01:01Z,NA,NA,NA,Phase 1 biological trial in healthy adults with not efficacy endpoints
tri05818,NCT04487574,TRUE,2021-09-22T02:01:29Z,NA,NA,NA,NA
tri05858,NCT04492228,TRUE,2021-11-03T13:13:44Z,NA,NA,NA,NA
tri05885,NCT04494984,TRUE,2021-11-03T13:14:59Z,NA,NA,NA,NA
tri05907,NCT04497415,TRUE,2021-09-22T02:02:21Z,NA,NA,NA,NA
tri05956,NCT04502342,TRUE,2021-09-22T02:03:04Z,NA,NA,NA,NA
tri05957,NCT04502433,TRUE,2021-09-22T02:03:37Z,NA,NA,NA,NA
tri06086,NCT04521309,TRUE,2021-11-02T06:58:49Z,NA,NA,NA,NA
tri06094,NCT04522466,TRUE,2021-11-03T13:22:31Z,NA,NA,NA,The primary outcomes are measuring hydroxychloroquine blood concentrations
tri06140,NCT04527575,TRUE,2021-11-02T07:01:44Z,NA,NA,NA,There was no clear publication date for the full results publication. I took a shot at finding one by adding to to my ref manager it and showed 24 March 2021 which aligns with the accepted date of 17 March 2021.
tri06157,NCT04530357,TRUE,2021-11-03T13:28:05Z,NA,NA,NA,"Two completion dates: From 23.09.2020 to 19.03.2021 we performed a randomised, single-blind, placebo-controlled phase 1 clinical trial and from 18.10.2020 to 17.04.2021 an open-label phase 2 clinical trials of the QazCovid-in vaccine.\nTwo enrollment dates: Between Sept 19 and Sept 23, 2020, 104 potential participants aged 18-50 years were screened, of whom 44 were enrolled into the phase 1 clinical trial. For the phase 2 clinical trial, 447 participants were recruited and screened for eligibility between Oct 15 and Oct 20, 2020"
tri06167,NCT04530578,TRUE,2021-09-22T02:05:53Z,NA,NA,NA,NA
tri06169,NCT04530617,TRUE,2021-09-22T02:06:26Z,NA,NA,NA,NA
tri06189,NCT04533347,TRUE,2021-09-22T02:06:45Z,NA,NA,NA,NA
tri06213,NCT04535869,TRUE,2022-03-02T06:27:34Z,NA,NA,NA,This study: https://www.tandfonline.com/doi/full/10.1080/14787210.2021.1950532 is very similar with the same PI but the expected enrollment and the dates are all off and it is randomized which the registration isn't. The article itself doesn't contain a registration number. The article study went from Feb to Oct 2020 but the registry says that trial didn't even start until Dec 2020 (and it was updated in Feb 2021). We do NOT count this as a result for this registration.
tri06221,NCT04536935,TRUE,2021-09-22T02:07:16Z,NA,NA,NA,NA
tri06273,NCT04542876,TRUE,2022-03-02T06:26:11Z,NA,NA,NA,Cross-registration (CTRI/2020/05/025370) found during keyword searches and matched to NCT04542876 based on trial details
tri06313,NCT04548934,TRUE,2021-09-22T02:08:26Z,NA,NA,NA,Primary goal is to investigate whether wearing PPE has an effect on the quality of chest compressions
tri06337,NCT04552951,TRUE,2021-09-22T02:09:08Z,NA,NA,NA,NA
tri06359,NCT04557241,TRUE,2021-11-10T01:05:09Z,NA,NA,NA,"While sort of preventative, not the focus of the study"
tri06408,NCT04564040,TRUE,2021-10-07T09:32:23Z,NA,NA,NA,no primary efficay outcome
tri06412,NCT04565379,TRUE,2021-09-22T02:10:47Z,NA,NA,NA,NA
tri06460,NCT04570462,TRUE,2021-09-22T02:12:14Z,NA,NA,NA,"Withdrawn (The study was opened at the close of the peak of COVID. At our institution, there are significantly less COVID patients admitted who qualify for the study)"
tri06465,NCT04572399,TRUE,2021-11-03T13:33:58Z,NA,NA,NA,NA
tri06549,NCT04584580,TRUE,2021-10-26T05:24:34Z,NA,NA,NA,NA
tri06620,NCT04595136,TRUE,2021-09-22T02:13:17Z,NA,NA,NA,NA
tri06662,NCT04602832,TRUE,2021-09-22T02:13:34Z,NA,NA,NA,NA
tri06716,NCT04610541,TRUE,2021-09-22T02:14:16Z,NA,NA,NA,NA
tri06845,NCT04632043,TRUE,2021-09-22T02:14:37Z,NA,NA,NA,NA
tri06851,NCT04632602,TRUE,2021-09-22T02:15:06Z,NA,NA,NA,NA
tri06854,NCT04632719,TRUE,2021-10-06T02:34:24Z,NA,NA,NA,MentalPlus digital game for assessment and rehabilitation of cognitive function after remission of the symptoms of COVID-19
tri07277,NCT04335552,TRUE,2021-11-11T01:25:20Z,NA,NA,NA,"Terminated (Poor recruitment, strong evidence from larger trials of no therapeutic benefit)\n\nResults have been submitted to registry but not published"
tri07248,NL8787,TRUE,2021-09-22T02:18:05Z,NA,NA,NA,"This is looking at the rate and management of VTE from covid, I don't think it meets our criteria as not treatment is even specified."
tri07114,NCT04652648,TRUE,2021-11-05T03:16:32Z,NA,NA,NA,NA
tri07063,NCT04634409,TRUE,2021-11-03T13:40:34Z,NA,NA,NA,NA
tri07051,NCT04608097,TRUE,2021-09-22T02:18:41Z,NA,NA,NA,Mental trauma
tri07030,NCT04583592,TRUE,2021-11-03T13:39:46Z,NA,NA,NA,NA
tri07018,NCT04565197,TRUE,2021-09-22T02:19:11Z,NA,NA,NA,NA
tri03606,NCT04445194,TRUE,2021-11-03T13:53:19Z,NA,NA,NA,Phase 1 safety outcomes
tri03262,NCT04431856,TRUE,2021-09-22T02:20:30Z,NA,NA,NA,NA
tri02120,NCT04368000,TRUE,2021-10-25T08:15:15Z,NA,NA,NA,Terminated (Study was terminated due to lack of adherence to the protocol in the intervention arm.) AND Estimated publication date (August 2021).
tri01300,NCT04359797,TRUE,2021-09-22T02:21:18Z,NA,NA,NA,NA
tri03197,NCT04312009,TRUE,2021-11-02T06:30:31Z,NA,NA,NA,NA
tri01092,NCT04326920,TRUE,2021-10-26T05:29:58Z,NA,NA,NA,EUCTR completion date: 2021-02-26
tri03207,NCT04369066,TRUE,2021-09-23T06:56:34Z,NA,NA,NA,diagnostic testing without consequences = not interventional?
tri01932,NCT04384900,TRUE,2021-09-23T06:56:55Z,NA,NA,NA,Withdrawn (Primary investigators)
tri03489,NCT04433013,TRUE,2021-09-23T06:57:19Z,NA,NA,NA,NA
tri06091,NCT04522089,TRUE,2021-09-23T06:57:56Z,NA,NA,NA,NA
tri00686,ACTRN12620000443998,TRUE,2021-10-14T03:22:03Z,NA,NA,NA,Rehab
tri00075,ChiCTR2000029601,TRUE,2021-10-11T08:15:45Z,NA,NA,NA,NA
tri00509,ChiCTR2000030933,TRUE,2021-10-11T08:18:02Z,NA,NA,NA,Excluding based on results: ttps://europepmc.org/article/MED/33578552?singleResult=true which confirms that this is measuring rehabilitation effects on discharged COVID-19 patients.
tri01059,ChiCTR2000032214,TRUE,2021-10-11T08:18:59Z,NA,NA,NA,NA
tri02866,JPRN-UMIN000040407,TRUE,2021-10-11T08:20:00Z,NA,NA,NA,Study objectives are: hematological and immunological parameters of healthy individuals are affected by the administration of JHQG Granule
