id,trn,registry,ids_old,resolved
tri00985,NCT04325906,ClinicalTrials.gov,tri03027,NA
tri00985,NCT04477655,ClinicalTrials.gov,tri03027; tri05731,NA
tri00985,NCT04391140,ClinicalTrials.gov,tri03027; tri03220,NA
tri03028,NCT04331795,ClinicalTrials.gov,tri03028,NA
tri03029,NCT04334460,ClinicalTrials.gov,tri03029,NA
tri03029,RBR-2kjm6y,ReBec,tri03029; tri05284,NA
tri03030,NCT04335786,ClinicalTrials.gov,tri03030,NA
tri03030,EUCTR2020-001320-34,EudraCT,tri03030,NA
tri03031,NCT04337320,ClinicalTrials.gov,tri03031,NA
tri03032,NCT04337996,ClinicalTrials.gov,tri03032,NA
tri03033,NCT04338074,ClinicalTrials.gov,tri03033,NA
tri03034,NCT04341116,ClinicalTrials.gov,tri03034,NA
tri03035,NCT04341922,ClinicalTrials.gov,tri03035,NA
tri03036,NCT04342884,ClinicalTrials.gov,tri03036,NA
tri03037,NCT04343651,ClinicalTrials.gov,tri03037,NA
tri03038,NCT04344145,ClinicalTrials.gov,tri03038,NA
tri03039,NCT04344288,ClinicalTrials.gov,tri03039,NA
tri03039,EUCTR2020-001553-48,EudraCT,tri03039,NA
tri03040,NCT04344925,ClinicalTrials.gov,tri03040,NA
tri03041,NCT04344977,ClinicalTrials.gov,tri03041,NA
tri03042,NCT04345861,ClinicalTrials.gov,tri03042,NA
tri03043,NCT04346121,ClinicalTrials.gov,tri03043,NA
tri03044,NCT04346628,ClinicalTrials.gov,tri03044,NA
tri03045,NCT04347174,ClinicalTrials.gov,tri03045,NA
tri03045,CTRI/2020/04/024846,CTRI,tri03045,NA
tri03046,NCT04347239,ClinicalTrials.gov,tri03046,NA
tri03046,EUCTR2020-001996-33,EudraCT,tri03046,NA
tri03047,NCT04348409,ClinicalTrials.gov,tri03047,NA
tri03048,NCT04348552,ClinicalTrials.gov,tri03048,NA
tri03049,NCT04351152,ClinicalTrials.gov,tri03049,NA
tri03050,NCT04351503,ClinicalTrials.gov,tri03050,NA
tri03051,EUCTR2020-001206-35,EudraCT,tri03051,NA
tri03051,NCT04353596,ClinicalTrials.gov,tri03051,NA
tri03052,NCT04355351,ClinicalTrials.gov,tri03052,NA
tri03053,EUCTR2020-001435-27,EudraCT,tri03053,NA
tri03053,NCT04356495,ClinicalTrials.gov,tri03053,NA
tri03054,NCT04358588,ClinicalTrials.gov,tri03054,NA
tri03055,NCT04360278,ClinicalTrials.gov,tri03055,NA
tri03056,NCT04361474,ClinicalTrials.gov,tri03056,NA
tri03056,EUCTR2020-001667-85,EudraCT,tri03056,NA
tri03057,NCT04362813,ClinicalTrials.gov,tri03057,NA
tri03057,EUCTR2020-001370-30,EudraCT,tri03057,NA
tri03058,NCT04363606,ClinicalTrials.gov,tri03058,NA
tri03059,NCT04365595,ClinicalTrials.gov,tri03059,NA
tri03060,NCT04366232,ClinicalTrials.gov,tri03060,NA
tri03060,EUCTR2020-001963-10,EudraCT,tri03060,NA
tri03061,NCT04366245,ClinicalTrials.gov,tri03061,NA
tri03062,NCT04368871,ClinicalTrials.gov,tri03062,NA
tri03063,NCT04369599,ClinicalTrials.gov,tri03063,NA
tri03064,NCT04373798,ClinicalTrials.gov,tri03064,NA
tri03065,NCT04375098,ClinicalTrials.gov,tri03065,NA
tri03066,NCT04375735,ClinicalTrials.gov,tri03066,NA
tri03067,NCT04377711,ClinicalTrials.gov,tri03067,NA
tri03068,NCT04379531,ClinicalTrials.gov,tri03068,NA
tri03069,EUCTR2020-003056-32,EudraCT,tri03069,FALSE
tri03069,NCT04380961,ClinicalTrials.gov,tri03069,NA
tri03070,NCT04381013,ClinicalTrials.gov,tri03070,NA
tri03071,NCT04382768,ClinicalTrials.gov,tri03071,NA
tri03072,NCT04383899,ClinicalTrials.gov,tri03072,NA
tri03073,NCT04385160,ClinicalTrials.gov,tri03073,NA
tri03074,NCT04386694,ClinicalTrials.gov,tri03074,NA
tri03075,IRCT20200401046909N2,IRCT,tri03075,NA
tri03075,IRCT20200401046909N1,IRCT,tri03075,NA
tri03075,NCT04386850,ClinicalTrials.gov,tri03075,NA
tri03076,NCT04388813,ClinicalTrials.gov,tri03076,NA
tri03077,NCT04389450,ClinicalTrials.gov,tri03077,NA
tri03078,NCT04389489,ClinicalTrials.gov,tri03078,NA
tri03079,NCT04389515,ClinicalTrials.gov,tri03079,NA
tri03080,NCT04390516,ClinicalTrials.gov,tri03080,NA
tri03081,NCT04391127,ClinicalTrials.gov,tri03081,NA
tri03082,NCT04391166,ClinicalTrials.gov,tri03082,NA
tri03083,NCT04393142,ClinicalTrials.gov,tri03083,NA
tri03084,NCT04394078,ClinicalTrials.gov,tri03084,NA
tri03085,NCT04395170,ClinicalTrials.gov,tri03085,NA
tri03086,NCT04492514,ClinicalTrials.gov,tri03086; tri05580; tri05866,NA
tri03086,NCT04463004,ClinicalTrials.gov,tri03086; tri05580,NA
tri03086,NCT04399980,ClinicalTrials.gov,tri03086; tri05580,NA
tri03087,NCT04400877,ClinicalTrials.gov,tri03087,NA
tri03088,NCT04403880,ClinicalTrials.gov,tri03088,NA
tri03089,NCT04405466,ClinicalTrials.gov,tri03089,NA
tri03090,NCT04407546,ClinicalTrials.gov,tri03090,NA
tri03091,NCT04409249,ClinicalTrials.gov,tri03091,NA
tri03092,NCT04409886,ClinicalTrials.gov,tri03092,NA
tri03093,NCT04410016,ClinicalTrials.gov,tri03093,NA
tri03094,NCT04410835,ClinicalTrials.gov,tri03094,NA
tri03095,NCT04412252,ClinicalTrials.gov,tri03095,NA
tri03096,NCT04412278,ClinicalTrials.gov,tri03096,NA
tri03097,NCT04412655,ClinicalTrials.gov,tri03097,NA
tri03098,NCT04414293,ClinicalTrials.gov,tri03098,NA
tri03099,NCT04414618,ClinicalTrials.gov,tri03099,NA
tri03100,NCT04415359,ClinicalTrials.gov,tri03100,NA
tri03101,NCT04416334,ClinicalTrials.gov,tri03101,NA
tri03102,EUCTR2020-001548-24,EudraCT,tri03102,NA
tri03102,NCT04420299,ClinicalTrials.gov,tri03102,NA
tri03103,NCT04422353,ClinicalTrials.gov,tri03103,NA
tri03104,NCT04422509,ClinicalTrials.gov,tri03104,NA
tri03105,NCT04422522,ClinicalTrials.gov,tri03105,NA
tri03106,NCT04422574,ClinicalTrials.gov,tri03106,NA
tri03107,NCT04422587,ClinicalTrials.gov,tri03107,NA
tri03108,NCT04422613,ClinicalTrials.gov,tri03108,NA
tri03109,NCT04422626,ClinicalTrials.gov,tri03109,NA
tri03110,NCT04422678,ClinicalTrials.gov,tri03110,NA
tri03111,NCT04422873,ClinicalTrials.gov,tri03111,NA
tri03112,NCT04423003,ClinicalTrials.gov,tri03112,NA
tri03113,NCT04423289,ClinicalTrials.gov,tri03113,NA
tri03114,NCT04423640,ClinicalTrials.gov,tri03114,NA
tri03115,NCT04423770,ClinicalTrials.gov,tri03115,NA
tri03116,NCT04423861,ClinicalTrials.gov,tri03116,NA
tri03117,NCT04423991,ClinicalTrials.gov,tri03117,NA
tri03118,NCT04424004,ClinicalTrials.gov,tri03118,NA
tri03119,NCT04424017,ClinicalTrials.gov,tri03119,NA
tri03120,NCT04424082,ClinicalTrials.gov,tri03120,NA
tri03121,NCT04424771,ClinicalTrials.gov,tri03121,NA
tri03122,NCT04424797,ClinicalTrials.gov,tri03122,NA
tri03123,NCT04424849,ClinicalTrials.gov,tri03123,NA
tri03124,NCT04424901,ClinicalTrials.gov,tri03124,NA
tri03125,NCT04424992,ClinicalTrials.gov,tri03125,NA
tri03126,NCT04425005,ClinicalTrials.gov,tri03126,NA
tri03127,NCT04425044,ClinicalTrials.gov,tri03127,NA
tri03128,NCT04425317,ClinicalTrials.gov,tri03128,NA
tri03129,NCT04425382,ClinicalTrials.gov,tri03129,NA
tri03130,NCT04425460,ClinicalTrials.gov,tri03130,NA
tri03130,EUCTR2020-001608-40,EudraCT,tri03130; tri04111,NA
tri03131,NCT04425499,ClinicalTrials.gov,tri03131,NA
tri03132,NCT04425538,ClinicalTrials.gov,tri03132,NA
tri03133,NCT04425707,ClinicalTrials.gov,tri03133,NA
tri03134,NCT04425733,ClinicalTrials.gov,tri03134,NA
tri03135,NCT04425772,ClinicalTrials.gov,tri03135,NA
tri03136,NCT04425837,ClinicalTrials.gov,tri03136,NA
tri03137,NCT04425889,ClinicalTrials.gov,tri03137,NA
tri03138,NCT04425915,ClinicalTrials.gov,tri03138,NA
tri03139,NCT04426006,ClinicalTrials.gov,tri03139,NA
tri03140,NCT04426071,ClinicalTrials.gov,tri03140,NA
tri03141,NCT04426084,ClinicalTrials.gov,tri03141,NA
tri03142,NCT04426201,ClinicalTrials.gov,tri03142,NA
tri03143,NCT04426253,ClinicalTrials.gov,tri03143,NA
tri03144,NCT04426279,ClinicalTrials.gov,tri03144,NA
tri03145,NCT04426292,ClinicalTrials.gov,tri03145,NA
tri03146,NCT04426305,ClinicalTrials.gov,tri03146,NA
tri03147,NCT04426318,ClinicalTrials.gov,tri03147,NA
tri03148,NCT04426344,ClinicalTrials.gov,tri03148,NA
tri03149,NCT04427176,ClinicalTrials.gov,tri03149,NA
tri03150,NCT04427280,ClinicalTrials.gov,tri03150,NA
tri03151,NCT04427332,ClinicalTrials.gov,tri03151,NA
tri03152,NCT04427345,ClinicalTrials.gov,tri03152,NA
tri03153,NCT04427358,ClinicalTrials.gov,tri03153,NA
tri03154,NCT04427631,ClinicalTrials.gov,tri03154,NA
tri03155,NCT04427735,ClinicalTrials.gov,tri03155,NA
tri03156,NCT04428021,ClinicalTrials.gov,tri03156,NA
tri03157,NCT04428073,ClinicalTrials.gov,tri03157,NA
tri03158,NCT04428099,ClinicalTrials.gov,tri03158,NA
tri03159,NCT04428801,ClinicalTrials.gov,tri03159,NA
tri03160,NCT04429477,ClinicalTrials.gov,tri03160,NA
tri03161,NCT04429529,ClinicalTrials.gov,tri03161,NA
tri03162,NCT04429763,ClinicalTrials.gov,tri03162,NA
tri03163,NCT04429854,ClinicalTrials.gov,tri03163,NA
tri03164,ACTRN12620000501943,ANZCTR,tri03164,NA
tri03165,ACTRN12620000500954,ANZCTR,tri03165,NA
tri05893,ACTRN12620000674932,ANZCTR,tri03166; tri05893,NA
tri03167,ACTRN12620000676910,ANZCTR,tri03167,NA
tri03168,ISRCTN89951424,ISRCTN,tri03168,NA
tri03168,NCT04536051,ClinicalTrials.gov,tri03168; tri06214,NA
tri03169,ISRCTN93266696,ISRCTN,tri03169,NA
tri03170,ISRCTN94091479,ISRCTN,tri03170,NA
tri03171,ISRCTN33578935,ISRCTN,tri03171,NA
tri03171,EUCTR2020-002326-90,EudraCT,tri03171,NA
tri03172,ISRCTN40302986,ISRCTN,tri03172,NA
tri03173,ISRCTN21363594,ISRCTN,tri03173,NA
tri03174,ISRCTN28342533,ISRCTN,tri03174,NA
tri03175,ISRCTN40092247,ISRCTN,tri03175,NA
tri03176,ISRCTN16483855,ISRCTN,tri03176,NA
tri03177,ChiCTR2000033980,ChiCTR,tri03177,NA
tri03178,ChiCTR2000033960,ChiCTR,tri03178,NA
tri03179,ChiCTR2000033936,ChiCTR,tri03179,NA
tri03180,ChiCTR2000033919,ChiCTR,tri03180,NA
tri03181,ChiCTR2000033899,ChiCTR,tri03181,NA
tri03182,ChiCTR2000031707,ChiCTR,tri03182,NA
tri03183,EUCTR2020-001243-15,EudraCT,tri03183,NA
tri05577,EUCTR2020-001636-95,EudraCT,tri03185; tri05577,NA
tri06939,EUCTR2020-002293-28,EudraCT,tri03186; tri06939,NA
tri03188,EUCTR2020-002120-37,EudraCT,tri03188,NA
tri07896,EUCTR2020-002233-15,EudraCT,tri03189; tri07896,NA
tri03190,EUCTR2020-001784-88,EudraCT,tri03190,NA
tri04068,EUCTR2020-001736-95,EudraCT,tri03192; tri04068,NA
tri03193,NCT04244591,ClinicalTrials.gov,tri03193,NA
tri03194,NCT04285190,ClinicalTrials.gov,tri03194,NA
tri03195,NCT04303299,ClinicalTrials.gov,tri03195,NA
tri03196,NCT04311177,ClinicalTrials.gov,tri03196,NA
tri03197,NCT04312009,ClinicalTrials.gov,tri03197,NA
tri03198,NCT04312243,ClinicalTrials.gov,tri03198,NA
tri03199,EUCTR2020-001373-70,EudraCT,tri03199,NA
tri03199,NCT04333914,ClinicalTrials.gov,tri03199,NA
tri03200,NCT04340414,ClinicalTrials.gov,tri03200,NA
tri03201,NCT04343781,ClinicalTrials.gov,tri03201,NA
tri03202,NCT04346446,ClinicalTrials.gov,tri03202,NA
tri03202,CTRI/2020/04/024706,CTRI,tri03202,NA
tri03203,NCT04347408,ClinicalTrials.gov,tri03203,NA
tri03204,NCT04353128,ClinicalTrials.gov,tri03204,NA
tri03205,NCT04354818,ClinicalTrials.gov,tri03205,NA
tri03206,NCT04362319,ClinicalTrials.gov,tri03206,NA
tri03207,NCT04369066,ClinicalTrials.gov,tri03207,NA
tri03208,NCT04370262,ClinicalTrials.gov,tri03208,NA
tri03209,NCT04371029,ClinicalTrials.gov,tri03209,NA
tri03210,NCT04374643,ClinicalTrials.gov,tri03210,NA
tri03211,NCT04376814,ClinicalTrials.gov,tri03211,NA
tri03212,NCT04382053,ClinicalTrials.gov,tri03212; tri10336,NA
tri03212,EUCTR2020-001870-32,EudraCT,tri03212; tri10336,NA
tri03212,CTRI/2020/08/027077,CTRI,tri03212,NA
tri03212,PER-055-20,REPEC,tri03212; tri10336,NA
tri03213,NCT04383535,ClinicalTrials.gov,tri03213,NA
tri03214,NCT04383730,ClinicalTrials.gov,tri03214,NA
tri03215,NCT04386369,ClinicalTrials.gov,tri03215,NA
tri03216,NCT04387214,ClinicalTrials.gov,tri03216,NA
tri03218,NCT04388709,ClinicalTrials.gov,tri03218,NA
tri03219,NCT04389476,ClinicalTrials.gov,tri03219,NA
tri03221,NCT04394455,ClinicalTrials.gov,tri03221,NA
tri03222,NCT04395716,ClinicalTrials.gov,tri03222,NA
tri03223,NCT04397562,ClinicalTrials.gov,tri03223,NA
tri03224,NCT04397900,ClinicalTrials.gov,tri03224,NA
tri03225,NCT04397939,ClinicalTrials.gov,tri03225,NA
tri03226,NCT04399733,ClinicalTrials.gov,tri03226,NA
tri03227,NCT04402944,ClinicalTrials.gov,tri03227,NA
tri03228,NCT04402957,ClinicalTrials.gov,tri03228,NA
tri03229,NCT04408339,ClinicalTrials.gov,tri03229,NA
tri03230,NCT04412057,ClinicalTrials.gov,tri03230,NA
tri03231,NCT04412317,ClinicalTrials.gov,tri03231,NA
tri03232,NCT04413071,ClinicalTrials.gov,tri03232,NA
tri03233,NCT04413435,ClinicalTrials.gov,tri03233,NA
tri03234,NCT04418284,ClinicalTrials.gov,tri03234,NA
tri03235,NCT04421404,ClinicalTrials.gov,tri03235,NA
tri03236,NCT04422340,ClinicalTrials.gov,tri03236,NA
tri03237,NCT04424355,ClinicalTrials.gov,tri03237,NA
tri03238,NCT04424836,ClinicalTrials.gov,tri03238,NA
tri03239,NCT04424940,ClinicalTrials.gov,tri03239,NA
tri03240,NCT04425213,ClinicalTrials.gov,tri03240,NA
tri03241,NCT04425252,ClinicalTrials.gov,tri03241,NA
tri03242,NCT04425759,ClinicalTrials.gov,tri03242,NA
tri03243,NCT04427267,ClinicalTrials.gov,tri03243,NA
tri03244,NCT04427865,ClinicalTrials.gov,tri03244,NA
tri03245,NCT04427878,ClinicalTrials.gov,tri03245,NA
tri03246,NCT04428268,ClinicalTrials.gov,tri03246,NA
tri03247,NCT04429334,ClinicalTrials.gov,tri03247,NA
tri03248,NCT04429555,ClinicalTrials.gov,tri03248,NA
tri03249,NCT04429711,ClinicalTrials.gov,tri03249,NA
tri03250,NCT04429724,ClinicalTrials.gov,tri03250,NA
tri03251,NCT04429815,ClinicalTrials.gov,tri03251,NA
tri03252,NCT04429828,ClinicalTrials.gov,tri03252,NA
tri03253,NCT04429867,ClinicalTrials.gov,tri03253,NA
tri03254,NCT04430062,ClinicalTrials.gov,tri03254,NA
tri03255,NCT04430608,ClinicalTrials.gov,tri03255,NA
tri03256,NCT04431180,ClinicalTrials.gov,tri03256,NA
tri03257,NCT04431284,ClinicalTrials.gov,tri03257,NA
tri03258,NCT04431297,ClinicalTrials.gov,tri03258,NA
tri03259,NCT04431310,ClinicalTrials.gov,tri03259,NA
tri03260,NCT04431453,ClinicalTrials.gov,tri03260,NA
tri03260,EUCTR2020-001803-17,EudraCT,tri03260,NA
tri03261,NCT04431466,ClinicalTrials.gov,tri03261,NA
tri03262,NCT04431856,ClinicalTrials.gov,tri03262,NA
tri03263,NCT04431908,ClinicalTrials.gov,tri03263,NA
tri03264,NCT04432272,ClinicalTrials.gov,tri03264,NA
tri03265,NCT04432324,ClinicalTrials.gov,tri03265,NA
tri03265,EUCTR2020-001696-32,EudraCT,tri03265,NA
tri03266,NCT04432948,ClinicalTrials.gov,tri03266,NA
tri03267,NCT04433000,ClinicalTrials.gov,tri03267,NA
tri03268,NCT04433039,ClinicalTrials.gov,tri03268,NA
tri03269,NCT04433286,ClinicalTrials.gov,tri03269,NA
tri03270,NCT04434131,ClinicalTrials.gov,tri03270,NA
tri03271,NCT04434157,ClinicalTrials.gov,tri03271,NA
tri03272,NCT02765191,ClinicalTrials.gov,tri03272,NA
tri07375,NCT03963622,ClinicalTrials.gov,tri03273; tri07375,NA
tri03274,NCT04269525,ClinicalTrials.gov,tri03274,NA
tri03275,NCT04288102,ClinicalTrials.gov,tri03275,NA
tri03276,NCT04304053,ClinicalTrials.gov,tri03276,NA
tri03276,EUCTR2020-001031-27,EudraCT,tri03276,NA
tri03277,NCT04308668,ClinicalTrials.gov,tri03277,NA
tri03278,NCT04312997,ClinicalTrials.gov,tri03278,NA
tri03279,NCT04313023,ClinicalTrials.gov,tri03279,NA
tri03280,NCT04314232,ClinicalTrials.gov,tri03280,NA
tri03281,NCT04318366,ClinicalTrials.gov,tri03281,NA
tri03282,NCT04320472,ClinicalTrials.gov,tri03282,NA
tri03283,NCT04320732,ClinicalTrials.gov,tri03283,NA
tri03284,NCT04323592,ClinicalTrials.gov,tri03284,NA
tri03285,NCT04323761,ClinicalTrials.gov,tri03285,NA
tri03285,EUCTR2020-001453-49,EudraCT,tri03285,NA
tri03286,NCT04323800,ClinicalTrials.gov,tri03286,NA
tri03287,NCT04324463,ClinicalTrials.gov,tri03287,NA
tri03288,NCT04325646,ClinicalTrials.gov,tri03288,NA
tri03289,EUCTR2020-001188-96,EudraCT,tri03289,NA
tri03289,NCT04328285,ClinicalTrials.gov,tri03289,NA
tri03290,NCT04329533,ClinicalTrials.gov,tri03290,NA
tri03291,NCT04329611,ClinicalTrials.gov,tri03291,NA
tri03292,NCT04331366,ClinicalTrials.gov,tri03292,NA
tri03293,NCT04331899,ClinicalTrials.gov,tri03293,NA
tri03294,NCT04332991,ClinicalTrials.gov,tri03294,NA
tri03295,NCT04335136,ClinicalTrials.gov,tri03295,NA
tri03295,EUCTR2020-001172-15,EudraCT,tri03295,NA
tri03296,NCT04337918,ClinicalTrials.gov,tri03296,NA
tri03297,NCT04339790,ClinicalTrials.gov,tri03297,NA
tri03298,NCT04341285,ClinicalTrials.gov,tri03298,NA
tri03299,NCT04341688,ClinicalTrials.gov,tri03299,NA
tri03300,NCT04342689,ClinicalTrials.gov,tri03300,NA
tri03301,NCT04342897,ClinicalTrials.gov,tri03301,NA
tri03302,NCT04343261,ClinicalTrials.gov,tri03302,NA
tri03303,NCT04343729,ClinicalTrials.gov,tri03303,NA
tri03304,NCT04343976,ClinicalTrials.gov,tri03304,NA
tri03305,NCT04344561,ClinicalTrials.gov,tri03305,NA
tri03306,NCT04344587,ClinicalTrials.gov,tri03306,NA
tri03307,NCT04345419,ClinicalTrials.gov,tri03307,NA
tri03308,NCT04346277,ClinicalTrials.gov,tri03308,NA
tri03309,NCT04346355,ClinicalTrials.gov,tri03309,NA
tri03309,EUCTR2020-001386-37,EudraCT,tri03309,NA
tri03310,NCT04346615,ClinicalTrials.gov,tri03310,NA
tri03311,NCT04347954,ClinicalTrials.gov,tri03311,NA
tri03312,NCT04349241,ClinicalTrials.gov,tri03312,NA
tri03313,EUCTR2020-001473-79,EudraCT,tri03313,NA
tri03313,NCT04350593,ClinicalTrials.gov,tri03313,NA
tri03314,NCT04351347,ClinicalTrials.gov,tri03314,NA
tri03315,NCT04352491,ClinicalTrials.gov,tri03315,NA
tri03316,NCT04353180,ClinicalTrials.gov,tri03316,NA
tri03317,NCT04353284,ClinicalTrials.gov,tri03317,NA
tri03318,NCT04353336,ClinicalTrials.gov,tri03318,NA
tri03319,NCT04353674,ClinicalTrials.gov,tri03319,NA
tri03320,NCT04354441,ClinicalTrials.gov,tri03320,NA
tri03321,NCT04354519,ClinicalTrials.gov,tri03321,NA
tri03322,NCT04354792,ClinicalTrials.gov,tri03322,NA
tri03323,NCT04354805,ClinicalTrials.gov,tri03323,NA
tri03324,NCT04355728,ClinicalTrials.gov,tri03324,NA
tri03325,NCT04355767,ClinicalTrials.gov,tri03325,NA
tri03326,NCT04356534,ClinicalTrials.gov,tri03326,NA
tri03327,NCT04356937,ClinicalTrials.gov,tri03327,NA
tri03328,NCT04357028,ClinicalTrials.gov,tri03328,NA
tri03329,NCT04357535,ClinicalTrials.gov,tri03329,NA
tri03330,NCT04357639,ClinicalTrials.gov,tri03330,NA
tri03331,NCT04357730,ClinicalTrials.gov,tri03331,NA
tri03332,NCT04358068,ClinicalTrials.gov,tri03332,NA
tri03333,NCT04358380,ClinicalTrials.gov,tri03333,NA
tri03334,NCT04358549,ClinicalTrials.gov,tri03334,NA
tri03335,NCT04358835,ClinicalTrials.gov,tri03335,NA
tri03336,NCT04359277,ClinicalTrials.gov,tri03336,NA
tri03337,NCT04360824,ClinicalTrials.gov,tri03337,NA
tri03338,NCT04361396,ClinicalTrials.gov,tri03338,NA
tri03339,NCT04361552,ClinicalTrials.gov,tri03339,NA
tri03340,NCT04362137,ClinicalTrials.gov,tri03340,NA
tri03340,EUCTR2020-001662-11,EudraCT,tri03340,NA
tri03340,PER-030-20,REPEC,tri03340,NA
tri03340,CTRI/2020/09/027680,CTRI,tri03340; tri07422,NA
tri03341,NCT04362332,ClinicalTrials.gov,tri03341,NA
tri03342,NCT04362865,ClinicalTrials.gov,tri03342,NA
tri03343,NCT04363203,ClinicalTrials.gov,tri03343,NA
tri03344,NCT04363385,ClinicalTrials.gov,tri03344,NA
tri03345,NCT04363463,ClinicalTrials.gov,tri03345,NA
tri03346,NCT04363853,ClinicalTrials.gov,tri03346,NA
tri03347,NCT04364737,ClinicalTrials.gov,tri03347,NA
tri03348,NCT04364763,ClinicalTrials.gov,tri03348,NA
tri03349,NCT04364893,ClinicalTrials.gov,tri03349,NA
tri03350,NCT04365101,ClinicalTrials.gov,tri03350,NA
tri03351,NCT04365582,ClinicalTrials.gov,tri03351,NA
tri03352,NCT04366778,ClinicalTrials.gov,tri03352,NA
tri03353,NCT04366791,ClinicalTrials.gov,tri03353,NA
tri03354,NCT04366986,ClinicalTrials.gov,tri03354,NA
tri03354,ISRCTN13539303,ISRCTN,tri03354; tri04149,NA
tri03355,NCT04367740,ClinicalTrials.gov,tri03355,NA
tri03356,NCT04368897,ClinicalTrials.gov,tri03356,NA
tri03357,NCT04368923,ClinicalTrials.gov,tri03357,NA
tri03358,NCT04369742,ClinicalTrials.gov,tri03358,NA
tri03359,NCT04370834,ClinicalTrials.gov,tri03359,NA
tri03360,NCT04371354,ClinicalTrials.gov,tri03360,NA
tri03361,NCT04371393,ClinicalTrials.gov,tri03361,NA
tri03362,NCT04371419,ClinicalTrials.gov,tri03362,NA
tri03363,NCT04371432,ClinicalTrials.gov,tri03363,NA
tri03364,NCT04371471,ClinicalTrials.gov,tri03364,NA
tri03365,NCT04371822,ClinicalTrials.gov,tri03365,NA
tri03366,PER-027-20,REPEC,tri03366,NA
tri03366,NCT04372186,ClinicalTrials.gov,tri03366,NA
tri03367,NCT04373460,ClinicalTrials.gov,tri03367,NA
tri03368,NCT04373707,ClinicalTrials.gov,tri03368,NA
tri03369,EUCTR2020-001449-38,EudraCT,tri03369,NA
tri03369,NCT04373733,ClinicalTrials.gov,tri03369,NA
tri03370,NCT04373759,ClinicalTrials.gov,tri03370,NA
tri03371,NCT04375397,ClinicalTrials.gov,tri03371,NA
tri03372,NCT04375761,ClinicalTrials.gov,tri03372,NA
tri03373,NCT04376684,ClinicalTrials.gov,tri03373,NA
tri03373,EUCTR2020-001759-42,EudraCT,tri03373,NA
tri03373,CTRI/2020/08/027205,CTRI,tri03373; tri07421,NA
tri03374,NCT04376775,ClinicalTrials.gov,tri03374,NA
tri03375,NCT04377100,ClinicalTrials.gov,tri03375,NA
tri03376,NCT04377334,ClinicalTrials.gov,tri03376,NA
tri03377,NCT04377568,ClinicalTrials.gov,tri03377,NA
tri03378,NCT04377620,ClinicalTrials.gov,tri03378,NA
tri03379,NCT04377776,ClinicalTrials.gov,tri03379,NA
tri03380,NCT04380818,ClinicalTrials.gov,tri03380,NA
tri03381,NCT04382586,ClinicalTrials.gov,tri03381,NA
tri03382,NCT04382651,ClinicalTrials.gov,tri03382,NA
tri03383,NCT04382794,ClinicalTrials.gov,tri03383,NA
tri03384,NCT04383444,ClinicalTrials.gov,tri03384,NA
tri03385,NCT04383457,ClinicalTrials.gov,tri03385,NA
tri03386,NCT04383613,ClinicalTrials.gov,tri03386,NA
tri03387,NCT04384055,ClinicalTrials.gov,tri03387,NA
tri03388,NCT04385238,ClinicalTrials.gov,tri03388,NA
tri03389,NCT04386252,ClinicalTrials.gov,tri03389,NA
tri03390,EUCTR2020-002713-17,EudraCT,tri03390,NA
tri03390,NCT04386616,ClinicalTrials.gov,tri03390,NA
tri03391,NCT04387656,ClinicalTrials.gov,tri03391,NA
tri03392,NCT04387760,ClinicalTrials.gov,tri03392,NA
tri03393,NCT04387799,ClinicalTrials.gov,tri03393,NA
tri03394,NCT04388826,ClinicalTrials.gov,tri03394,NA
tri03395,NCT04389411,ClinicalTrials.gov,tri03395,NA
tri03396,NCT04389710,ClinicalTrials.gov,tri03396,NA
tri03397,NCT04389840,ClinicalTrials.gov,tri03397,NA
tri03398,NCT04390126,ClinicalTrials.gov,tri03398,NA
tri03399,NCT04391309,ClinicalTrials.gov,tri03399,NA
tri03400,NCT04391816,ClinicalTrials.gov,tri03400,NA
tri03401,NCT04392219,ClinicalTrials.gov,tri03401,NA
tri03402,NCT04392973,ClinicalTrials.gov,tri03402,NA
tri03403,NCT04393311,ClinicalTrials.gov,tri03403,NA
tri03404,NCT04393948,ClinicalTrials.gov,tri03404,NA
tri03405,NCT04394117,ClinicalTrials.gov,tri03405,NA
tri03406,NCT04394377,ClinicalTrials.gov,tri03406,NA
tri03407,NCT04394793,ClinicalTrials.gov,tri03407,NA
tri03408,NCT04394884,ClinicalTrials.gov,tri03408,NA
tri03409,NCT04395300,ClinicalTrials.gov,tri03409,NA
tri03410,NCT04395859,ClinicalTrials.gov,tri03410,NA
tri03411,NCT04396353,ClinicalTrials.gov,tri03411,NA
tri03412,NCT04397718,ClinicalTrials.gov,tri03412,NA
tri03413,NCT04399005,ClinicalTrials.gov,tri03413,NA
tri03414,NCT04399317,ClinicalTrials.gov,tri03414,NA
tri03415,NCT04399889,ClinicalTrials.gov,tri03415,NA
tri03416,NCT04399967,ClinicalTrials.gov,tri03416,NA
tri03417,NCT04401449,ClinicalTrials.gov,tri03417,NA
tri03418,NCT04401579,ClinicalTrials.gov,tri03418,NA
tri03418,JPRN-jRCT2031200035,jRCT,tri03418,NA
tri03419,NCT04402866,ClinicalTrials.gov,tri03419,NA
tri03419,EUCTR2020-001807-18,EudraCT,tri03419,NA
tri03420,NCT04403386,ClinicalTrials.gov,tri03420,NA
tri03421,NCT04404361,ClinicalTrials.gov,tri03421,NA
